,INCIDENT_NUMBER,OFFENSE_DESCRIPTION,DISTRICT,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET,Lat,Long
11685,212044554,INVESTIGATE PERSON,B3,False,2021-06-30 13:39:00,2021,6,Wednesday,13,ASPINWALL RD,42.291255860122845,-71.07475091946907
11686,212044546,PROPERTY - LOST/ MISSING,B2,False,2021-06-30 14:20:00,2021,6,Wednesday,14,WASHINGTON ST,42.32866283555608,-71.08563401183545
11687,212044545,ASSAULT - SIMPLE,B2,False,2021-06-30 16:31:00,2021,6,Wednesday,16,WASHINGTON ST,42.32866283555608,-71.08563401183545
11688,212044544,VERBAL DISPUTE,B2,False,2021-06-30 14:00:00,2021,6,Wednesday,14,WASHINGTON ST,42.32866283555608,-71.08563401183545
11689,212044537,THREATS TO DO BODILY HARM,B2,False,2021-06-27 00:00:00,2021,6,Sunday,0,BIRD ST,42.31472024756074,-71.06654088879718
11690,212044536,LARCENY SHOPLIFTING,B2,False,2021-06-30 13:22:00,2021,6,Wednesday,13,BLUE HILL AVE,42.309894536292624,-71.0823185401468
11691,212044530,VERBAL DISPUTE,B2,False,2021-06-30 00:00:00,2021,6,Wednesday,0,BIRD ST,42.31323117469789,-71.0717927793244
11692,212044525,THREATS TO DO BODILY HARM,B3,False,2021-05-24 04:28:00,2021,5,Monday,4,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11693,212044519,TOWED MOTOR VEHICLE,B3,False,2021-06-30 13:17:00,2021,6,Wednesday,13,"KINGBIRD RD & AMERICAN LEGION HWY
DORCHESTER  MA 0",42.29297397895527,-71.09455698622016
11694,212044517,M/V ACCIDENT - OTHER,D14,False,2021-06-30 14:10:00,2021,6,Wednesday,14,WASHINGTON ST,42.34905600030506,-71.15049849975023
11695,212044513,THREATS TO DO BODILY HARM,B3,False,2021-06-29 19:11:00,2021,6,Tuesday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11696,212044507,INVESTIGATE PERSON,B3,False,2021-06-30 12:55:00,2021,6,Wednesday,12,BROWNING AVE,42.29415023026005,-71.08175047242524
11697,212044493,PROPERTY - LOST/ MISSING,B2,False,2021-06-23 14:00:00,2021,6,Wednesday,14,WASHINGTON ST,42.32866283555608,-71.08563401183545
11698,212044491,TOWED MOTOR VEHICLE,D14,False,2021-06-30 11:34:00,2021,6,Wednesday,11,BRAINERD RD,42.34748342366138,-71.13363158262618
11699,212044486,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-06-27 17:00:00,2021,6,Sunday,17,"MERLIN ST & PARK ST
DORCHESTER  MA 02124
UNITED ST",42.29504803921316,-71.07486594563244
11700,212044485,PROPERTY - LOST/ MISSING,D14,False,2021-06-30 12:26:00,2021,6,Wednesday,12,WASHINGTON ST,42.34905600030506,-71.15049849975023
11701,212044482,SICK ASSIST,B3,False,2021-06-30 11:53:00,2021,6,Wednesday,11,HAVELOCK ST,42.28631299228984,-71.0921841195854
11702,212044477,FRAUD - IMPERSONATION,B2,False,2021-06-28 12:00:00,2021,6,Monday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
11703,212044474,FRAUD - FALSE PRETENSE / SCHEME,B3,False,2021-06-30 10:52:00,2021,6,Wednesday,10,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11704,212044473,M/V ACCIDENT - OTHER,D14,False,2021-06-30 11:00:00,2021,6,Wednesday,11,WASHINGTON ST,42.34905600030506,-71.15049849975023
11705,212044472,INVESTIGATE PERSON,B3,False,2021-06-30 11:07:00,2021,6,Wednesday,11,COLUMBIA RD,42.30340412541978,-71.08384305518577
11706,212044470,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-06-28 18:00:00,2021,6,Monday,18,HOMESTEAD ST,42.31342214813476,-71.09348975204591
11707,212044462,LARCENY SHOPLIFTING,B2,False,2021-06-30 10:32:00,2021,6,Wednesday,10,DUDLEY ST,42.31735471710791,-71.06582970165483
11708,212044461,LARCENY ALL OTHERS,B3,False,2021-06-10 09:57:00,2021,6,Thursday,9,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11709,212044456,SICK/INJURED/MEDICAL - PERSON,B2,False,2021-06-30 10:10:00,2021,6,Wednesday,10,CHENEY ST,42.30919421716844,-71.08488946075343
11710,212044450,MISSING PERSON - LOCATED,B2,False,2021-06-30 09:33:00,2021,6,Wednesday,9,WOODWARD PARK ST,42.31862925779492,-71.07271364642999
11711,212044448,INVESTIGATE PROPERTY,B3,False,2021-06-30 09:21:00,2021,6,Wednesday,9,BLUE HILL AVE,42.303160907500725,-71.08515551897415
11712,212044446,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,False,2021-06-30 08:59:00,2021,6,Wednesday,8,WASHINGTON ST,42.349110897135546,-71.15527343698429
11713,212044444,INVESTIGATE PROPERTY,B3,False,2021-06-30 08:45:00,2021,6,Wednesday,8,BLUE HILL AVE,42.303160907500725,-71.08515551897415
11714,212044440,PROPERTY - LOST/ MISSING,B2,False,2021-06-29 18:30:00,2021,6,Tuesday,18,WASHINGTON ST,42.32866283555608,-71.08563401183545
11715,212044436,ROBBERY,B2,False,2021-06-30 07:07:00,2021,6,Wednesday,7,BLUE HILL AVE,42.309384374119325,-71.08262277183324
11716,212044431,INVESTIGATE PROPERTY,B2,False,2021-06-30 08:43:00,2021,6,Wednesday,8,WINTHROP ST,42.32246879065495,-71.07454158006362
11717,212044430,LARCENY SHOPLIFTING,B2,False,2021-06-30 08:15:00,2021,6,Wednesday,8,WASHINGTON ST,42.33044113294782,-71.08373480990272
11718,212044406,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,False,2021-06-30 01:13:00,2021,6,Wednesday,1,WOODDALE AVE,42.27655557085238,-71.08849582485384
11719,212044403,AUTO THEFT,B2,False,2021-06-29 18:00:00,2021,6,Tuesday,18,WASHINGTON ST,42.32866283555608,-71.08563401183545
11720,212044402,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-06-30 00:15:00,2021,6,Wednesday,0,GREENHEYS ST,42.31150724393295,-71.07466948088918
11721,212044401,INVESTIGATE PROPERTY,B2,True,2021-06-30 00:41:00,2021,6,Wednesday,0,WYOMING ST,42.31508518034225,-71.08508813271443
11722,212044397,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-06-29 23:39:00,2021,6,Tuesday,23,HIGHLAND ST,42.32803095608487,-71.0923890950613
11723,212044390,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-06-29 22:30:00,2021,6,Tuesday,22,"BLUE HILL AVE & W COTTAGE ST
ROXBURY  MA 02119
UNI",42.3204489853956,-71.0777680127969
11724,212044375,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,False,2021-06-22 19:19:00,2021,6,Tuesday,19,BROOKSDALE RD,42.35646531431694,-71.16005225856564
11725,212044372,INVESTIGATE PERSON,B3,False,2021-06-29 21:24:00,2021,6,Tuesday,21,WHITMAN ST,42.28701737735204,-71.07706452690711
11726,212044368,M/V ACCIDENT - PROPERTY DAMAGE,D14,False,2021-06-29 21:43:00,2021,6,Tuesday,21,"VINELAND ST & N BEACON ST
BRIGHTON  MA 02135
UNITE",42.35715999883252,-71.152984017995
11727,212044365,VERBAL DISPUTE,B3,False,2021-06-29 21:27:00,2021,6,Tuesday,21,CARMEN ST,42.30028347537546,-71.07766844572986
11728,212044361,SICK ASSIST,D14,False,2021-06-29 21:15:00,2021,6,Tuesday,21,WARREN ST,42.34946443646394,-71.14270449055681
11729,212044359,DANGEROUS OR HAZARDOUS CONDITION,D14,False,2021-06-29 19:20:00,2021,6,Tuesday,19,"PARSONS ST & BENNETT ST
BRIGHTON  MA 02135
UNITED ",42.35160596545962,-71.15493401531229
11730,212044348,MISSING PERSON - LOCATED,B2,False,2021-06-29 20:19:00,2021,6,Tuesday,20,HOLWORTHY ST,42.31677949979871,-71.09089034409136
11731,212044344,TOWED MOTOR VEHICLE,B3,False,2021-06-29 19:54:00,2021,6,Tuesday,19,"SPENCER ST & TALBOT AVE
DORCHESTER  MA 02124
UNITE",42.2911470036729,-71.07515102159486
11732,212044342,INVESTIGATE PROPERTY,B2,True,2021-06-29 20:07:00,2021,6,Tuesday,20,SARGENT ST,42.31598378779322,-71.07385464005843
11733,212044329,ASSAULT - AGGRAVATED,B3,False,2021-06-29 18:29:00,2021,6,Tuesday,18,WELLINGTON HILL ST,42.28039666523942,-71.09473185857236
11734,212044327,VERBAL DISPUTE,D14,False,2021-06-29 20:01:00,2021,6,Tuesday,20,WASHINGTON ST,42.34905600030506,-71.15049849975023
11735,212044310,VAL - VIOLATION OF AUTO LAW,B3,False,2021-06-29 18:17:00,2021,6,Tuesday,18,"BLUE HILL AVE & LANDOR RD
MATTAPAN  MA 02126
UNITE",42.2832660353043,-71.09168903457243
11736,212044307,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-06-29 18:11:00,2021,6,Tuesday,18,"WALNUT AVE & DALE ST
ROXBURY  MA 02119
UNITED STAT",42.32130001251552,-71.0856780023744
11737,212044303,FIREARM/WEAPON - FOUND OR CONFISCATED,B3,True,2021-06-29 18:23:00,2021,6,Tuesday,18,MORTON ST,42.28135220556524,-71.08649090913931
11738,212044293,SICK ASSIST,D14,False,2021-06-29 17:07:00,2021,6,Tuesday,17,GLENVILLE AVE,42.350914020741534,-71.13197891824763
11739,212044285,M/V ACCIDENT - PROPERTY DAMAGE,B2,False,2021-06-29 17:20:00,2021,6,Tuesday,17,PRENTISS ST,42.33414658573123,-71.09470188281028
11740,212044281,BURGLARY - RESIDENTIAL,B3,False,2021-06-29 16:58:00,2021,6,Tuesday,16,THANE ST,42.29557336134831,-71.07584328309261
11741,212044277,THREATS TO DO BODILY HARM,B2,False,2021-06-29 14:00:00,2021,6,Tuesday,14,WARREN ST,42.31337033977045,-71.08363084847892
11742,212044276,ASSAULT - AGGRAVATED,D14,False,2021-06-29 16:15:00,2021,6,Tuesday,16,N BEACON ST,42.35367860862574,-71.1381985589668
11743,212044275,INVESTIGATE PERSON,B2,False,2021-06-29 16:27:00,2021,6,Tuesday,16,"HARRISON AVE & ZEIGLER ST
ROXBURY  MA 02119
UNITED",42.32929802656422,-71.08248399656884
11744,212044270,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,False,2021-06-29 16:47:00,2021,6,Tuesday,16,"MAGNOLIA ST & WAYLAND ST
DORCHESTER  MA 02125
UNIT",42.31366201264936,-71.07214799031404
11745,212044267,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,False,2021-06-29 16:23:00,2021,6,Tuesday,16,"WAYLAND ST & MAGNOLIA ST
BOSTON  MA 02125
UNITED S",42.3133999771055,-71.07228003912782
11746,212044266,SEARCH WARRANT,B3,False,2021-06-29 16:40:00,2021,6,Tuesday,16,PAXTON ST,42.292252414737966,-71.08949931391089
11747,212044265,LARCENY THEFT FROM BUILDING,D14,False,2021-06-22 10:00:00,2021,6,Tuesday,10,WASHINGTON ST,42.34905600030506,-71.15049849975023
11748,212044259,INVESTIGATE PERSON,D14,False,2021-06-29 15:43:00,2021,6,Tuesday,15,SUMMIT AVE,42.34548055306418,-71.14046685169822
11749,212044255,SICK ASSIST,B3,False,2021-06-29 15:23:00,2021,6,Tuesday,15,NORFOLK ST,42.281996337754535,-71.08661102734541
11750,212044253,AUTO THEFT,B2,False,2021-06-29 12:30:00,2021,6,Tuesday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
11751,212044252,INVESTIGATE PERSON,D14,False,2021-06-29 14:15:00,2021,6,Tuesday,14,WASHINGTON ST,42.35157076345826,-71.17034661035143
11752,212044251,INVESTIGATE PERSON,B2,False,2021-06-29 15:00:00,2021,6,Tuesday,15,GROOM ST,42.32019752446048,-71.06641760583173
11753,212044250,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-06-29 15:06:00,2021,6,Tuesday,15,CAMBRIDGE ST,42.34959252984448,-71.14856689371656
11754,212044249,PROPERTY - LOST/ MISSING,B3,False,2021-06-25 16:00:00,2021,6,Friday,16,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11755,212044245,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-06-29 08:00:00,2021,6,Tuesday,8,WASHINGTON ST,42.32866283555608,-71.08563401183545
11756,212044244,VERBAL DISPUTE,B3,False,2021-06-29 14:23:00,2021,6,Tuesday,14,MEADOWBANK AVE,42.27055520917749,-71.08137652255256
11757,212044242,M/V ACCIDENT - PERSONAL INJURY,B2,False,2021-06-29 14:48:00,2021,6,Tuesday,14,"DUDLEY ST & MONADNOCK ST
DORCHESTER  MA 02125
UNIT",42.317999017856565,-71.06729003861768
11758,212044239,INVESTIGATE PERSON,D14,False,2021-06-29 14:11:00,2021,6,Tuesday,14,CAMBRIDGE ST,42.3576682880102,-71.12729675664
11759,212044235,LARCENY THEFT FROM BUILDING,B2,False,2021-06-22 00:00:00,2021,6,Tuesday,0,WASHINGTON ST,42.32866283555608,-71.08563401183545
11760,212044230,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-06-29 13:43:00,2021,6,Tuesday,13,COLERAIN ST,42.357920278214365,-71.13629639348673
11761,212044216,M/V ACCIDENT - PERSONAL INJURY,B3,False,2021-06-29 13:05:00,2021,6,Tuesday,13,"WOODROW AVE & MILTON AVE
DORCHESTER  MA 02124
UNIT",42.28809598575851,-71.0788480022645
11762,212044207,VERBAL DISPUTE,B3,False,2021-06-29 12:28:00,2021,6,Tuesday,12,BLUE HILL AVE,42.26817397260553,-71.09387677261341
11763,212044196,SICK ASSIST,B2,False,2021-06-29 11:50:00,2021,6,Tuesday,11,WARREN ST,42.31337033977045,-71.08363084847892
11764,212044189,VANDALISM,B2,False,2021-06-28 22:00:00,2021,6,Monday,22,WASHINGTON ST,42.32866283555608,-71.08563401183545
11765,212044188,INVESTIGATE PERSON,B2,False,2021-06-29 11:46:00,2021,6,Tuesday,11,HOLBORN ST,42.31407166574478,-71.08010711177533
11766,212044187,TOWED MOTOR VEHICLE,B2,False,2021-06-29 09:00:00,2021,6,Tuesday,9,FRANCIS ST,42.33538443957382,-71.10677964872764
11767,212044184,HARASSMENT/ CRIMINAL HARASSMENT,B2,False,2021-06-29 12:04:00,2021,6,Tuesday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
11768,212044177,FRAUD - FALSE PRETENSE / SCHEME,B2,False,2021-05-10 09:00:00,2021,5,Monday,9,DEVON ST,42.30927790374444,-71.0786879089706
11769,212044170,M/V ACCIDENT - INVOLVING BICYCLE - NO INJURY,D14,False,2021-06-29 11:18:00,2021,6,Tuesday,11,"GLENVILLE AVE & HARVARD AVE
BRIGHTON  MA 02134
UNI",42.35116802421847,-71.13144796377382
11770,212044161,M/V ACCIDENT - OTHER,B3,False,2021-06-27 22:15:00,2021,6,Sunday,22,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11771,212044158,TOWED MOTOR VEHICLE,B2,False,2021-06-29 08:58:00,2021,6,Tuesday,8,BROOK AVE,42.321153222480646,-71.07406476620694
11772,212044157,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-06-29 10:22:00,2021,6,Tuesday,10,JETTE CT,42.34682749921356,-71.14319086479756
11773,212044141,INVESTIGATE PROPERTY,B3,True,2021-06-29 09:06:00,2021,6,Tuesday,9,MILLET ST,42.29528529169371,-71.07740521658786
11774,212044140,TOWED MOTOR VEHICLE,D14,False,2021-06-29 07:10:00,2021,6,Tuesday,7,BRAINERD RD,42.34789498311017,-71.13277459885306
11775,212044124,ASSAULT - SIMPLE,B3,False,2021-06-29 06:35:00,2021,6,Tuesday,6,BLUE HILL AVE,42.29715260280111,-71.08713668262473
11776,212044122,SICK/INJURED/MEDICAL - PERSON,B2,False,2021-06-29 05:02:00,2021,6,Tuesday,5,"HUNTINGTON AVE & FRANCIS ST
BOSTON  MA 02115
UNITE",42.334149966013726,-71.10479004549947
11777,212044118,ASSAULT - AGGRAVATED,B3,True,2021-06-29 03:47:00,2021,6,Tuesday,3,WALK HILL ST,42.27905729477716,-71.095847886272
11778,212044112,ASSAULT - SIMPLE,B3,False,2021-06-29 00:00:00,2021,6,Tuesday,0,ASTORIA ST,42.279138406107485,-71.08797089903365
11779,212044110,INVESTIGATE PROPERTY,B3,False,2021-06-29 02:28:00,2021,6,Tuesday,2,RIPLEY RD,42.2992630326008,-71.0762651335127
11780,212044108,VAL - OPERATING AFTER REV/SUSP.,B2,False,2021-06-29 00:58:00,2021,6,Tuesday,0,CRAWFORD ST,42.31499803419332,-71.09194485108642
11781,212044107,ASSAULT - SIMPLE,D14,False,2021-06-29 01:41:00,2021,6,Tuesday,1,SOLDIERS FIELD RD,42.358910944059325,-71.15765076260286
11782,212044104,VANDALISM,B2,True,2021-06-29 01:11:00,2021,6,Tuesday,1,MAGNOLIA ST,42.312582783352525,-71.07290448955423
11783,212044098,ASSAULT - SIMPLE,B2,False,2021-06-28 23:26:00,2021,6,Monday,23,MAGNOLIA ST,42.31317503223043,-71.07243689898921
11784,212044095,TOWED MOTOR VEHICLE,B3,False,2021-06-28 22:48:00,2021,6,Monday,22,BLUE HILL AVE,42.27470119273465,-71.09344053269572
11785,212044094,ASSAULT - AGGRAVATED,B2,True,2021-06-28 23:18:00,2021,6,Monday,23,WARREN ST,42.32978736584397,-71.08324801319625
11786,212044092,BALLISTICS EVIDENCE/FOUND,B2,True,2021-06-28 23:08:00,2021,6,Monday,23,ABBOTSFORD ST,42.3142057292054,-71.0913428240209
11787,212044091,INVESTIGATE PERSON,B3,False,2021-06-28 21:33:00,2021,6,Monday,21,OAKWOOD ST,42.28816223214697,-71.07362756986319
11788,212044084,INVESTIGATE PERSON,B2,False,2021-06-28 21:52:00,2021,6,Monday,21,SEAVER ST,42.312750307068974,-71.0938873579778
11789,212044080,BURGLARY - RESIDENTIAL,B3,False,2021-06-24 13:00:00,2021,6,Thursday,13,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11790,212044079,MISSING PERSON - NOT REPORTED - LOCATED,B3,False,2021-06-28 21:27:00,2021,6,Monday,21,"BLUE HILL AVE & CLARKWOOD ST
MATTAPAN  MA 02126
UN",42.28089502401674,-71.09243199653602
11791,212044075,PROPERTY - LOST/ MISSING,B2,False,2021-06-28 20:58:00,2021,6,Monday,20,WARREN ST,42.32978736584397,-71.08324801319625
11792,212044073,M/V ACCIDENT - OTHER,B2,False,2021-06-16 22:30:00,2021,6,Wednesday,22,"HALEY ST & HARRISHOF ST
ROXBURY  MA 02119
UNITED S",42.31803396899125,-71.09211099288356
11793,212044070,TOWED MOTOR VEHICLE,D14,False,2021-06-28 20:59:00,2021,6,Monday,20,WASHINGTON ST,42.349010997829154,-71.15793577385487
11794,212044068,INVESTIGATE PROPERTY,B2,True,2021-06-28 21:17:00,2021,6,Monday,21,WAUMBECK ST,42.314012895655104,-71.08635276783563
11795,212044066,PROPERTY - LOST/ MISSING,B3,False,2021-06-28 21:29:00,2021,6,Monday,21,BROOKVIEW ST,42.28874109797319,-71.091177966277
11796,212044063,VANDALISM,B3,False,2021-06-28 20:39:00,2021,6,Monday,20,GLADESIDE AVE,42.27332397806324,-71.08687642780289
11797,212044061,M/V ACCIDENT - PERSONAL INJURY,B3,False,2021-06-28 20:03:00,2021,6,Monday,20,NORFOLK ST,42.28406220175447,-71.08170838797426
11798,212044057,MISSING PERSON - LOCATED,B3,False,2021-06-26 17:00:00,2021,6,Saturday,17,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11799,212044050,M/V ACCIDENT - OTHER,D14,False,2021-06-28 19:07:00,2021,6,Monday,19,"SUMMIT AVE & COMMONWEALTH AVE
BRIGHTON  MA 02135
U",42.34583196629247,-71.14116796217353
11800,212044049,HARASSMENT/ CRIMINAL HARASSMENT,B2,False,2021-06-28 13:22:00,2021,6,Monday,13,DUDLEY ST,42.32850939927665,-71.08043739340364
11801,212044046,INVESTIGATE PERSON,B2,False,2021-06-28 20:11:00,2021,6,Monday,20,"DUDLEY ST & MOUNT PLEASANT PL
ROXBURY  MA 02119
UN",42.32803397209779,-71.07798603509266
11802,212044040,ASSAULT - AGGRAVATED,B3,False,2021-06-28 19:29:00,2021,6,Monday,19,"BLUE HILL AVE & RIVER ST
BOSTON  MA 02126
UNITED S",42.26767996275022,-71.09371993999035
11803,212044037,FIREARM/WEAPON - LOST,B3,False,2021-06-28 18:25:00,2021,6,Monday,18,MCLELLAN ST,42.29946189430733,-71.08360148305883
11804,212044034,HARASSMENT/ CRIMINAL HARASSMENT,B2,False,2021-06-28 19:02:00,2021,6,Monday,19,COLUMBIA RD,42.30524751662659,-71.08089417901041
11805,212044030,SICK ASSIST,D14,False,2021-06-28 18:56:00,2021,6,Monday,18,GLENVILLE AVE,42.34977987617878,-71.13423048700766
11806,212044028,M/V ACCIDENT - PERSONAL INJURY,B2,False,2021-06-28 18:26:00,2021,6,Monday,18,BLUE HILL AVE,42.31490505730748,-71.07866701532413
11807,212044025,INVESTIGATE PERSON,D14,False,2021-06-17 22:23:00,2021,6,Thursday,22,COMMONWEALTH AVE,42.351705713874026,-71.11989955508469
11808,212044023,INVESTIGATE PERSON,B3,False,2021-06-28 19:28:00,2021,6,Monday,19,WOODROW AVE,42.28712048512384,-71.08421138762287
11809,212044020,INVESTIGATE PERSON,B2,False,2021-06-28 19:02:00,2021,6,Monday,19,WASHINGTON ST,42.32866283555608,-71.08563401183545
11810,212044015,ASSAULT - AGGRAVATED,B2,False,2021-06-28 17:53:00,2021,6,Monday,17,WARREN ST,42.319932952772376,-71.08157395179997
11811,212044014,BURGLARY - RESIDENTIAL,D14,False,2021-06-27 10:00:00,2021,6,Sunday,10,CLAYMOSS RD,42.344750986897466,-71.146009721508
11812,212044013,INVESTIGATE PERSON,B2,False,2021-06-28 16:30:00,2021,6,Monday,16,WASHINGTON ST,42.32866283555608,-71.08563401183545
11813,212044011,M/V - LEAVING SCENE - PERSONAL INJURY,B2,False,2021-06-28 14:00:00,2021,6,Monday,14,COLUMBIA RD,42.31514178542719,-71.06704709164646
11814,212043995,INVESTIGATE PERSON,B2,False,2021-06-28 17:26:00,2021,6,Monday,17,WASHINGTON ST,42.32866283555608,-71.08563401183545
11815,212043991,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,False,2021-06-28 16:37:00,2021,6,Monday,16,ELM HILL AVE,42.30901945079006,-71.08789119957642
11816,212043986,BURGLARY - RESIDENTIAL,B2,False,2021-06-25 17:00:00,2021,6,Friday,17,MARTIN LUTHER KING JR BLVD,42.31860133599805,-71.08405792241415
11817,212043979,AUTO THEFT - MOTORCYCLE / SCOOTER,B3,False,2021-06-28 16:47:00,2021,6,Monday,16,HARVARD ST,42.289681151611134,-71.09212545313378
11818,212043977,LARCENY THEFT OF BICYCLE,D14,False,2021-06-27 20:00:00,2021,6,Sunday,20,WASHINGTON ST,42.34905600030506,-71.15049849975023
11819,212043969,PROPERTY - LOST/ MISSING,B2,False,2021-06-28 16:23:00,2021,6,Monday,16,WASHINGTON ST,42.32866283555608,-71.08563401183545
11820,212043964,PROPERTY - LOST/ MISSING,B2,False,2021-06-23 16:04:00,2021,6,Wednesday,16,WASHINGTON ST,42.32866283555608,-71.08563401183545
11821,212043963,INTIMIDATING WITNESS,B2,False,2021-06-28 00:00:00,2021,6,Monday,0,HARTWELL ST,42.30936380087264,-71.08416777254996
11822,212043960,M/V ACCIDENT - OTHER,B3,False,2021-06-16 17:00:00,2021,6,Wednesday,17,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11823,212043958,MISSING PERSON - LOCATED,B2,False,2021-06-28 13:09:00,2021,6,Monday,13,NOTRE DAME ST,42.31852697952986,-71.09664982625495
11824,212043948,VANDALISM,B2,False,2021-06-28 14:10:00,2021,6,Monday,14,PARKER ST,42.33083326663215,-71.09757504244756
11825,212043947,M/V - LEAVING SCENE - PERSONAL INJURY,B2,False,2021-06-28 14:36:00,2021,6,Monday,14,"WALNUT AVE & TOWNSEND ST
ROXBURY  MA 02121
UNITED ",42.31824100420023,-71.09098704976742
11826,212043946,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D14,False,2021-06-28 14:15:00,2021,6,Monday,14,"HIGHGATE ST & CAMBRIDGE ST
BRIGHTON  MA 02134
UNIT",42.3558100252576,-71.13213100832431
11827,212043943,LARCENY ALL OTHERS,B2,False,2021-03-30 12:00:00,2021,3,Tuesday,12,WASHINGTON ST,42.32866283555608,-71.08563401183545
11828,212043942,INVESTIGATE PERSON,B3,False,2021-06-28 13:53:00,2021,6,Monday,13,"DUNBAR AVE & MOODY ST
DORCHESTER  MA 02124
UNITED ",42.28643397454212,-71.0720860364645
11829,212043940,LARCENY THEFT OF BICYCLE,B2,False,2021-06-21 13:30:00,2021,6,Monday,13,WASHINGTON ST,42.32866283555608,-71.08563401183545
11830,212043939,FRAUD - CREDIT CARD / ATM FRAUD,D14,False,2021-06-28 14:53:00,2021,6,Monday,14,WASHINGTON ST,42.34905600030506,-71.15049849975023
11831,212043937,INVESTIGATE PERSON,B3,False,2021-06-28 14:21:00,2021,6,Monday,14,FAIRMOUNT ST,42.27930268969712,-71.07928813371267
11832,212043936,SICK ASSIST,B3,False,2021-06-28 14:09:00,2021,6,Monday,14,THETFORD AVE,42.28465991019621,-71.07839996859501
11833,212043934,INVESTIGATE PROPERTY,B3,False,2021-06-28 12:38:00,2021,6,Monday,12,MULVEY ST,42.2792405186779,-71.0966738190374
11834,212043925,SICK/INJURED/MEDICAL - PERSON,D14,False,2021-06-28 13:09:00,2021,6,Monday,13,COLLISTON RD,42.33972702433277,-71.1453854170673
11835,212043923,M/V ACCIDENT - OTHER,B3,False,2021-06-24 19:00:00,2021,6,Thursday,19,BLUE HILL AVE,42.28482576580488,-71.09137368938802
11836,212043919,M/V ACCIDENT - PROPERTY DAMAGE,B3,False,2021-06-28 13:16:00,2021,6,Monday,13,WILMINGTON AVE,42.27938152132337,-71.07661753318222
11837,212043916,SICK/INJURED/MEDICAL - POLICE,B2,False,2021-06-28 13:30:00,2021,6,Monday,13,SCHROEDER PLZ,42.33367921810846,-71.09187754618458
